40
-80.8415 80.8415 248.8205 429.88200000000006 625.0455 835.4095 1062.1575 1306.565 1570.0079999999998 1853.9695 2160.047 2489.9629999999997 2845.5744999999997 3228.8824999999997 3642.044 4087.384 4567.409 5084.8205 5642.530000000001 6243.6765 6891.6425 7590.074500000001 8342.904 9154.367 10029.0295 10971.8145 11988.0275 13083.3875 14264.0585 15536.6855 16908.43 18387.011 19980.75 21698.616 23550.2775 25546.1535 27697.476499999997 30016.3545 32515.835 35209.9865 38113.969 41126.797000000006
-161.683 0.0 161.683 335.958 523.806 726.285 944.534 1179.781 1433.349 1706.667 2001.272 2318.822 2661.104 3030.045 3427.72 3856.368 4318.4 4816.418 5353.223 5931.837 6555.516 7227.769 7952.38 8733.428 9575.306 10482.753 11460.876 12515.179 13651.596 14876.521 16196.85 17620.01 19154.012 20807.488 22589.744 24510.811 26581.496 28813.457 31219.252 33812.418 36607.555 39620.383
